productId_type,productId_value,conditionDisplayName,conditionId,country,listingType,buyItNowAvailable,bestOfferEnabled,paymentMethod,expeditedShipping,shippingType,isShippingFree,returnsAccepted,sellingState,endHour,endWeekday
1,157,5,4,20,1,0,0,0,1,2,0,0,1,15,5
1,157,5,4,20,0,0,0,0,0,2,0,0,0,17,5
1,157,5,4,20,0,0,0,0,1,0,0,1,1,17,0
0,39,1,2,20,1,0,0,0,1,4,1,0,1,16,0
1,157,0,5,20,1,0,1,0,0,2,0,0,0,17,0
0,19,5,4,20,1,0,0,0,1,4,1,1,0,19,1
0,78,5,4,20,1,0,1,0,1,4,1,1,0,16,3
0,78,5,4,20,0,0,0,0,1,4,1,0,0,16,5
1,157,5,4,20,1,0,0,0,1,3,0,0,1,16,3
1,157,5,4,20,1,0,0,0,1,3,0,0,1,16,3
1,157,2,0,20,1,0,0,0,1,2,0,1,0,22,0
1,157,5,4,20,1,0,0,0,0,3,0,1,0,18,0
1,157,5,4,20,1,0,0,0,0,4,1,1,1,16,0
1,157,5,4,20,0,0,0,0,1,0,0,0,0,4,0
1,157,5,4,20,0,1,0,0,1,0,0,0,1,17,0
0,22,5,4,20,1,0,0,0,0,2,0,1,1,16,0
1,157,5,4,20,0,1,0,0,1,2,0,0,1,10,0
0,104,5,4,20,0,1,0,0,1,4,1,1,1,3,1
1,157,5,4,20,1,0,0,0,0,3,0,1,1,16,5
1,157,4,3,20,0,0,0,4,0,2,0,1,0,16,1
1,157,5,4,16,0,0,0,0,0,2,0,0,1,9,2
0,41,5,4,20,1,0,0,0,1,4,1,0,0,2,5
1,157,1,2,20,1,0,1,0,0,3,0,1,1,16,3
1,157,5,4,20,1,0,1,4,1,0,0,1,0,19,6
1,157,5,4,20,0,0,0,0,0,4,1,0,0,16,3
0,37,2,0,20,1,0,0,0,1,3,0,1,1,16,0
0,28,5,4,20,1,0,1,0,1,4,1,0,1,16,0
0,76,5,4,20,1,0,1,0,1,3,0,1,1,16,3
0,148,5,4,20,1,0,1,0,1,4,1,0,1,16,0
1,157,0,5,20,1,0,1,0,0,0,0,0,0,16,0
1,157,5,4,20,0,1,0,0,1,0,0,0,1,13,1
1,157,4,3,20,1,0,1,0,1,4,1,1,0,1,1
1,157,5,4,20,1,0,0,0,1,2,0,1,1,16,0
1,157,5,4,20,1,0,0,0,1,3,0,1,0,2,1
0,148,0,5,20,1,0,0,0,0,3,0,1,0,16,0
1,157,1,2,20,1,0,1,0,0,3,0,1,1,15,3
1,157,5,4,20,0,0,0,0,1,0,0,0,0,15,5
1,157,5,4,20,0,0,0,0,1,3,0,0,0,15,5
1,157,5,4,20,1,0,0,0,1,4,1,1,0,5,2
1,157,0,5,20,1,0,1,0,0,2,0,0,0,16,0
1,157,2,0,20,1,0,0,0,0,4,1,0,1,17,0
1,157,5,4,20,0,1,0,0,1,3,0,0,1,10,1
1,157,5,4,20,1,0,0,0,1,3,0,1,1,15,0
0,143,0,5,20,1,0,0,0,1,0,0,1,1,3,0
1,157,5,4,20,1,0,1,0,1,0,0,1,1,15,0
0,34,1,2,20,1,0,0,6,1,3,0,1,1,15,3
1,157,5,4,20,0,0,0,0,1,3,0,1,0,15,0
1,157,5,4,20,1,0,1,6,0,3,0,1,0,23,2
1,157,5,4,20,1,0,0,0,0,4,1,1,0,15,5
0,148,5,4,20,0,0,0,0,1,3,0,0,0,15,0
0,39,1,2,20,0,1,0,0,1,4,1,0,1,4,0
0,156,0,5,20,0,0,0,0,1,3,0,0,0,15,0
0,148,5,4,20,0,0,0,0,1,2,0,0,0,15,0
0,148,5,4,20,1,0,0,0,1,0,0,0,0,14,2
1,157,5,4,20,0,0,0,0,0,4,1,1,0,15,0
0,141,5,4,20,1,0,1,0,0,4,1,0,1,15,3
1,157,1,2,20,1,0,1,0,0,3,0,1,0,18,2
0,37,2,0,20,1,0,0,0,1,3,0,1,1,15,0
0,24,5,4,20,1,0,0,0,1,4,1,0,0,17,0
1,157,5,4,20,0,0,0,0,1,0,0,0,0,15,0
1,157,0,5,20,0,0,0,0,0,3,0,0,0,15,0
1,157,0,5,20,1,0,1,0,0,4,1,0,0,16,0
0,155,4,3,20,1,0,1,0,0,0,0,0,1,15,0
1,157,5,4,20,0,1,0,0,1,0,0,0,1,19,4
1,157,1,2,20,1,0,1,0,0,3,0,1,1,15,3
0,36,5,4,20,1,0,0,0,1,3,0,1,1,15,3
0,37,2,0,20,1,0,0,0,1,3,0,1,1,15,0
0,120,5,4,20,0,0,0,0,1,2,0,0,1,15,0
0,156,5,4,20,0,0,0,0,1,0,0,0,0,15,3
0,70,1,2,20,1,0,0,0,0,3,0,1,0,19,1
1,157,5,4,20,0,0,0,0,0,3,0,1,0,15,5
1,157,1,2,20,1,0,1,0,0,3,0,1,1,15,3
0,8,5,4,20,0,0,0,0,0,2,0,0,0,15,0
0,26,5,4,20,0,0,0,0,1,4,1,0,0,15,0
1,157,0,5,20,1,0,1,0,0,0,0,0,0,15,0
1,157,0,5,20,0,0,0,0,1,2,0,0,0,15,0
1,157,5,4,20,1,0,0,0,0,5,0,1,0,15,0
1,157,1,2,20,1,0,1,0,0,3,0,1,1,14,3
1,157,5,4,20,0,0,0,0,0,2,0,0,0,14,0
1,157,5,4,20,0,0,0,0,1,0,0,0,0,14,3
0,122,5,4,20,0,0,0,0,1,0,0,0,0,14,3
1,157,1,2,20,1,0,1,0,0,3,0,1,0,14,1
1,157,5,4,20,0,0,0,0,0,3,0,1,0,14,5
0,115,2,0,20,1,0,0,0,0,4,1,1,0,19,0
0,70,3,1,20,1,0,1,0,0,3,0,1,0,15,0
0,2,5,4,20,1,0,1,0,1,3,0,1,1,14,3
1,157,1,2,20,1,0,1,0,0,4,1,1,0,14,3
1,157,1,2,20,1,0,1,0,0,3,0,1,1,14,3
1,157,1,2,20,1,0,1,0,0,3,0,1,1,14,3
1,157,1,2,20,1,0,1,0,0,3,0,1,0,22,1
1,157,1,2,20,1,0,1,0,0,3,0,1,1,14,3
1,157,1,2,20,1,0,1,0,0,3,0,1,1,14,3
1,157,5,4,20,0,1,0,0,1,0,0,1,1,4,1
0,82,2,0,20,1,0,0,0,1,3,0,1,0,18,0
0,122,0,5,20,0,1,0,0,1,2,0,0,1,23,3
1,157,3,1,20,1,0,1,0,0,3,0,0,0,18,0
1,157,5,4,20,1,0,0,0,0,2,0,0,1,14,5
1,157,5,4,20,1,0,0,0,0,2,0,0,1,14,5
1,157,5,4,20,1,0,1,0,0,4,1,1,0,15,0
1,157,5,4,20,1,0,1,0,0,4,1,1,0,3,4
1,157,5,4,20,1,0,1,0,0,4,1,1,1,14,1
1,157,5,4,20,1,0,1,0,0,4,1,1,0,19,1
1,157,5,4,20,1,0,1,0,0,4,1,1,0,14,0
0,37,5,4,20,1,0,1,0,0,3,0,0,0,14,3
0,66,5,4,20,1,0,0,0,1,3,0,1,1,14,0
1,157,5,4,20,0,1,0,0,1,4,1,0,1,14,3
0,38,5,4,20,0,0,0,0,1,0,0,0,0,14,3
1,157,5,4,20,1,0,0,0,0,5,0,1,0,14,0
0,65,5,4,20,1,0,1,0,0,3,0,0,1,16,2
0,36,4,3,20,1,0,0,0,1,0,0,0,1,15,1
0,131,5,4,20,1,0,0,0,0,3,0,1,0,4,3
1,157,3,1,20,1,0,1,0,1,0,0,0,0,14,0
0,8,5,4,20,1,0,1,0,1,2,0,0,1,20,0
1,157,5,4,20,0,0,0,0,1,2,0,0,1,14,0
0,75,5,4,20,0,0,0,0,1,4,1,0,0,14,0
0,144,5,4,20,0,0,0,0,0,0,0,1,0,14,0
0,8,5,4,20,0,0,0,0,0,0,0,1,0,14,0
0,37,2,0,20,1,0,0,0,1,3,0,1,1,14,0
1,157,5,4,20,1,0,1,0,0,4,1,1,0,20,0
1,157,5,4,20,1,0,1,0,0,4,1,0,1,14,5
1,157,5,4,20,1,0,1,0,0,2,0,0,0,14,0
1,157,5,4,20,1,0,1,0,1,0,0,0,0,16,5
0,29,5,4,20,1,0,0,0,1,0,0,1,1,13,3
1,157,5,4,20,1,0,0,0,1,0,0,1,1,13,3
1,157,5,4,20,1,0,0,0,1,0,0,1,1,13,3
1,157,5,4,20,1,0,0,0,1,0,0,1,1,13,3
0,134,0,5,20,1,0,0,0,1,0,0,1,1,13,3
1,157,5,4,20,1,0,0,0,1,0,0,1,1,13,3
1,157,0,5,20,1,0,0,0,1,0,0,0,1,13,3
0,156,5,4,20,1,0,0,0,1,0,0,1,0,20,2
1,157,5,4,20,1,0,1,0,1,0,0,0,1,19,0
1,157,5,4,20,1,0,0,0,0,0,0,1,0,13,3
1,157,5,4,20,1,0,1,0,0,0,0,1,1,13,3
0,80,5,4,20,0,0,0,4,0,2,0,1,0,13,0
0,156,5,4,20,0,0,0,0,1,0,0,0,0,1,0
1,157,5,4,20,1,0,1,0,0,4,1,1,0,13,0
1,157,5,4,20,0,0,0,0,0,2,0,1,1,14,0
0,69,5,4,20,1,0,0,0,0,4,1,0,1,21,3
1,157,5,4,20,1,0,1,0,0,4,1,1,0,19,3
1,157,5,4,20,1,0,1,0,0,4,1,1,0,20,0
1,157,5,4,20,1,0,1,0,0,4,1,1,0,15,4
1,157,5,4,20,1,0,1,0,1,3,0,0,1,13,0
1,157,5,4,20,1,0,1,0,1,2,0,0,1,13,5
1,157,5,4,20,1,0,1,0,1,3,0,0,1,13,3
0,80,2,0,20,1,0,1,0,0,5,0,0,1,13,0
1,157,2,0,20,1,0,1,0,0,5,0,0,0,6,3
0,36,5,4,21,0,0,0,0,0,2,0,0,0,13,0
0,106,5,4,20,1,0,0,0,1,0,0,0,1,13,3
0,37,3,1,20,1,0,0,0,1,4,1,0,1,13,5
1,157,5,4,20,1,0,0,0,1,4,1,0,1,13,3
1,157,2,0,20,1,0,0,0,1,2,0,1,1,12,0
1,157,4,3,20,0,0,0,0,1,0,0,1,0,12,3
1,157,5,4,20,0,1,0,0,1,0,0,0,1,15,0
0,153,0,5,20,1,0,1,0,1,0,0,0,0,14,1
0,153,0,5,20,1,0,1,0,1,0,0,0,0,11,1
0,152,0,5,20,1,0,1,0,1,0,0,0,0,14,1
0,153,0,5,20,1,0,1,0,1,0,0,0,0,11,1
0,65,5,4,20,1,0,1,0,0,4,1,0,0,11,1
0,122,4,3,20,1,0,1,0,1,2,0,0,1,12,3
1,157,5,4,20,1,0,1,0,1,0,0,0,0,17,0
0,37,2,0,20,1,0,0,0,1,3,0,1,1,12,0
1,157,1,2,20,1,0,0,0,0,4,1,1,1,20,4
1,157,5,4,20,0,0,0,0,0,3,0,1,0,12,5
1,157,5,4,20,0,0,0,0,1,0,0,0,1,12,5
0,36,2,0,20,1,0,1,0,1,4,1,0,0,21,2
0,125,5,4,20,0,0,0,0,0,2,0,0,0,0,5
1,157,5,4,20,0,0,0,0,0,0,0,0,1,16,0
0,28,5,4,20,1,0,1,0,0,0,0,1,0,20,1
1,157,5,4,20,0,0,0,0,0,2,0,0,0,0,3
1,157,5,4,20,0,0,0,0,1,0,0,1,0,12,0
1,157,5,4,20,0,0,0,0,1,4,1,0,0,11,0
1,157,5,4,20,0,0,0,0,0,4,1,0,0,23,4
1,157,0,5,20,1,0,1,0,0,0,0,0,0,10,2
1,157,5,4,20,1,0,1,0,0,0,0,1,0,16,0
1,157,0,5,20,1,0,1,0,0,0,0,0,0,10,2
1,157,3,1,20,1,0,1,0,1,0,0,0,0,10,0
0,148,5,4,20,1,0,1,0,0,4,1,0,0,10,0
1,157,5,4,20,1,0,0,0,0,2,0,1,0,20,4
1,157,5,4,20,1,0,0,0,0,2,0,1,0,15,0
0,33,5,4,20,1,0,0,0,1,0,0,1,0,13,2
1,157,5,4,20,1,0,0,0,0,4,1,0,1,8,0
0,11,5,4,20,1,0,1,0,1,0,0,0,1,8,3
1,157,3,1,20,1,0,0,6,1,3,0,1,1,8,3
0,31,5,4,20,0,0,0,0,0,3,0,0,0,8,3
0,109,2,0,20,1,0,1,0,1,3,0,1,1,8,3
0,78,2,0,20,1,0,1,0,1,3,0,1,1,8,3
0,52,5,4,20,1,0,0,0,1,4,1,0,0,8,0
1,157,5,4,20,0,0,0,0,1,4,1,0,0,7,3
1,157,5,4,20,1,0,0,0,1,2,0,0,0,19,2
1,157,2,0,20,1,0,1,0,1,0,0,0,0,19,1
1,157,4,3,20,1,0,1,0,1,3,0,1,0,13,0
1,157,4,3,20,1,0,1,0,1,3,0,1,1,7,0
0,36,4,3,5,0,0,0,0,0,2,0,0,1,22,6
1,157,5,4,20,0,1,0,0,1,0,0,0,1,6,0
1,157,5,4,20,1,0,0,0,1,2,0,0,1,7,0
0,76,5,4,20,1,0,0,0,1,4,1,0,0,22,1
1,157,2,0,20,1,0,0,0,0,4,1,0,0,4,2
0,122,5,4,20,1,0,1,0,1,4,1,1,1,18,2
1,157,5,4,20,0,0,0,0,0,0,0,0,0,6,0
0,70,5,4,20,0,0,0,0,1,0,0,0,0,6,0
1,157,5,4,20,1,0,0,0,1,0,0,0,1,8,1
1,157,5,4,20,0,0,0,0,0,2,0,1,0,6,0
0,78,3,1,20,1,0,0,0,1,4,1,0,0,14,0
0,78,3,1,20,0,0,0,0,1,0,0,0,1,5,3
0,49,5,4,20,1,0,1,0,1,0,0,0,0,15,0
1,157,5,4,20,1,0,0,0,1,3,0,1,1,5,0
0,46,1,2,20,0,0,0,0,1,0,0,0,0,5,5
1,157,5,4,20,0,0,0,0,1,2,0,0,1,6,1
1,157,5,4,20,1,0,0,0,1,2,0,0,1,5,3
1,157,4,3,20,1,0,1,0,1,3,0,0,1,5,0
1,157,4,3,20,1,0,1,0,1,3,0,0,1,5,0
1,157,5,4,20,1,0,1,0,1,3,0,0,1,16,1
0,78,5,4,20,0,0,0,0,1,4,1,0,0,5,5
1,157,5,4,20,0,0,0,0,1,0,0,0,0,17,2
1,157,5,4,20,1,0,0,0,1,3,0,1,1,3,3
1,157,5,4,20,1,0,0,0,1,4,1,1,1,15,0
0,8,5,4,20,1,0,1,0,0,4,1,0,0,16,1
1,157,5,4,20,1,0,1,0,0,2,0,0,1,4,3
1,157,5,4,20,1,0,1,0,0,4,1,0,1,17,0
0,125,4,3,20,1,0,1,0,1,4,1,1,1,4,3
1,157,1,2,20,0,0,0,0,0,3,0,1,1,4,1
1,157,5,4,20,0,0,0,0,1,0,0,0,0,4,0
1,157,3,1,20,1,0,0,0,0,2,0,0,0,20,0
1,157,5,4,20,1,0,0,0,0,0,0,0,1,4,5
0,152,0,5,20,0,0,0,0,1,0,0,0,0,4,5
0,79,5,4,20,1,0,0,0,0,4,1,0,1,4,0
0,80,5,4,20,0,0,0,0,0,4,1,0,0,4,3
0,37,5,4,20,0,0,0,0,1,4,1,0,1,4,3
1,157,0,5,20,0,0,0,0,0,3,0,0,0,4,0
0,82,2,0,20,1,0,0,0,1,4,1,0,0,6,0
0,41,5,4,20,0,0,0,0,0,3,0,1,0,4,5
0,37,5,4,20,1,0,0,0,1,3,0,0,1,3,5
0,51,5,4,20,0,0,0,0,1,0,0,0,0,3,0
0,37,5,4,20,1,0,1,0,1,3,0,1,0,12,1
1,157,5,4,20,0,0,0,0,0,2,0,0,0,3,0
1,157,0,5,20,0,1,0,0,1,2,0,0,1,6,0
1,157,5,4,20,1,0,1,0,1,3,0,1,0,21,1
0,152,5,4,20,0,0,0,0,0,4,1,1,1,3,1
0,71,5,4,20,0,0,0,0,0,4,1,1,1,0,1
0,67,5,4,20,0,0,0,0,1,4,1,1,1,3,1
1,157,5,4,20,0,0,0,0,0,4,1,1,1,3,1
0,37,5,4,20,0,0,0,0,0,4,1,1,1,3,1
0,67,5,4,20,0,0,0,0,1,4,1,1,0,3,1
0,25,5,4,20,0,0,0,0,0,3,0,0,1,23,3
1,157,5,4,20,1,0,0,0,0,0,0,0,0,12,0
0,156,5,4,20,0,0,0,0,0,2,0,1,0,3,0
0,36,5,4,20,0,0,0,0,1,3,0,1,0,3,0
0,80,5,4,20,0,1,0,0,1,0,0,0,1,19,0
1,157,5,4,20,1,0,1,0,1,0,0,0,1,3,0
0,51,5,4,20,1,0,0,0,1,0,0,0,1,3,0
0,16,5,4,20,1,0,0,0,1,3,0,0,0,4,3
0,82,5,4,20,0,0,0,0,0,3,0,0,0,3,0
0,36,4,3,20,1,0,1,0,1,0,0,1,0,20,1
1,157,5,4,20,1,0,0,0,0,3,0,1,1,3,5
0,124,5,4,20,1,0,1,0,1,0,0,0,0,3,4
1,157,5,4,20,1,0,1,0,1,2,0,0,1,13,0
0,36,5,4,20,1,0,1,0,1,2,0,1,1,18,3
1,157,5,4,20,0,0,0,0,1,0,0,1,0,3,0
0,36,5,4,20,0,0,0,0,1,0,0,0,0,3,0
0,152,5,4,20,1,0,0,0,1,4,1,1,0,2,3
1,157,5,4,20,0,0,0,0,1,0,0,0,0,3,0
1,157,5,4,20,0,0,0,0,1,2,0,0,0,2,0
1,157,5,4,20,0,0,0,0,0,3,0,0,0,2,5
1,157,2,0,20,1,0,0,0,1,3,0,1,0,19,1
0,65,5,4,20,0,0,0,0,1,3,0,0,0,2,3
0,4,5,4,20,0,0,0,0,1,3,0,0,0,2,5
0,76,5,4,20,1,0,1,0,1,4,1,0,0,3,1
1,157,5,4,20,0,1,0,0,1,0,0,0,1,2,0
1,157,5,4,20,1,0,0,0,1,0,0,0,0,17,1
1,157,5,4,20,1,0,0,0,0,2,0,1,1,2,0
0,73,5,4,20,0,0,0,0,1,0,0,0,0,5,2
1,157,5,4,20,0,0,0,0,0,4,1,0,0,2,0
1,157,5,4,20,1,0,1,0,0,0,0,0,1,2,3
1,157,5,4,20,1,0,0,0,1,2,0,0,1,15,5
1,157,2,0,20,0,0,0,0,0,2,0,0,0,2,3
1,157,5,4,20,1,0,1,0,1,0,0,0,1,23,6
1,157,0,5,20,1,0,1,0,0,3,0,0,0,21,1
0,152,5,4,20,1,0,0,0,1,4,1,1,0,22,2
0,77,4,3,20,0,0,0,0,0,2,0,1,0,2,3
0,80,2,0,20,1,0,0,0,1,0,0,0,1,2,3
0,133,5,4,20,1,0,1,0,1,3,0,1,1,2,3
0,106,5,4,20,1,0,1,0,1,4,1,0,0,23,6
0,78,5,4,20,0,0,0,0,1,3,0,0,0,2,0
0,54,4,3,20,1,0,1,0,1,4,1,1,1,2,3
0,82,5,4,20,0,1,0,0,0,3,0,0,1,3,0
0,37,4,3,20,1,0,1,0,1,0,0,1,0,9,0
0,16,5,4,20,1,0,1,0,0,2,0,0,0,18,0
0,26,0,5,20,1,0,1,0,0,4,1,0,0,2,4
1,157,0,5,20,0,0,0,0,1,2,0,0,0,14,0
0,7,5,4,20,0,1,0,0,0,3,0,0,1,2,0
0,36,5,4,20,1,0,1,0,1,2,0,1,1,18,3
1,157,0,5,20,0,0,0,0,1,0,0,0,0,2,0
0,36,5,4,20,1,0,1,0,1,0,0,0,0,23,0
1,157,5,4,20,0,0,0,0,0,2,0,0,0,2,0
1,157,5,4,20,0,0,0,0,0,2,0,0,0,2,0
1,157,5,4,20,0,0,0,0,0,2,0,0,0,2,0
1,157,5,4,20,0,0,0,0,0,2,0,0,0,2,0
1,157,5,4,20,0,0,0,0,0,2,0,0,0,2,0
1,157,5,4,20,0,0,0,0,0,2,0,0,0,2,0
1,157,5,4,20,0,0,0,0,0,2,0,0,0,2,0
1,157,5,4,20,0,0,0,0,0,2,0,0,0,2,0
1,157,5,4,20,0,0,0,0,0,2,0,0,0,2,0
1,157,5,4,20,1,0,0,0,1,3,0,1,1,21,3
0,120,0,5,20,0,0,0,0,1,0,0,0,0,2,0
1,157,0,5,20,0,0,0,0,1,3,0,0,0,2,0
0,43,5,4,20,0,0,0,0,0,2,0,1,0,2,0
1,157,5,4,20,1,0,0,0,1,3,0,1,0,15,1
1,157,0,5,20,0,0,0,0,1,0,0,0,0,2,0
0,88,4,3,20,0,0,0,0,1,0,0,0,0,2,0
0,140,5,4,20,0,0,0,0,0,2,0,0,0,2,0
1,157,5,4,20,0,1,0,0,0,2,0,0,1,2,0
1,157,5,4,20,0,0,0,0,0,3,0,1,0,1,3
0,19,5,4,20,0,0,0,0,0,0,0,0,0,1,0
0,49,0,5,20,1,0,1,0,1,0,0,0,0,18,0
0,54,5,4,20,1,0,1,0,1,4,1,0,1,1,3
1,157,0,5,20,0,0,0,0,1,2,0,0,0,1,0
0,51,5,4,20,1,0,0,0,1,0,0,0,0,4,4
0,120,5,4,20,0,0,0,0,1,0,0,0,0,1,0
1,157,2,0,20,0,0,0,0,0,3,0,0,0,1,5
1,157,5,4,20,0,0,0,0,1,0,0,0,0,1,0
0,143,5,4,20,0,0,0,0,0,3,0,1,0,1,0
1,157,5,4,20,1,0,0,0,1,3,0,1,1,1,0
0,141,5,4,20,1,0,1,0,0,4,1,0,1,11,0
0,156,0,5,20,1,0,0,0,1,4,1,0,1,1,0
1,157,2,0,20,1,0,0,0,1,4,1,0,1,1,3
1,157,4,3,20,0,0,0,0,1,0,0,0,0,1,0
1,157,0,5,20,0,0,0,0,1,0,0,0,0,1,0
1,157,5,4,20,1,0,0,0,0,3,0,1,0,12,1
1,157,5,4,20,1,0,0,0,0,4,1,0,0,3,0
1,157,5,4,20,1,0,0,0,1,3,0,0,1,1,0
1,157,5,4,20,1,0,0,0,0,3,0,1,1,3,1
0,31,1,2,20,1,0,0,0,1,4,1,0,0,17,0
1,157,5,4,20,1,0,0,0,1,2,0,0,1,1,3
0,144,5,4,20,0,0,0,0,1,4,1,0,1,4,0
1,157,5,4,20,0,0,0,0,1,4,1,0,0,1,0
0,148,0,5,20,1,0,1,0,1,4,1,0,1,1,0
0,66,5,4,20,0,0,0,0,1,2,0,0,0,1,0
0,16,5,4,20,1,0,0,0,1,3,0,0,0,2,1
1,157,5,4,20,0,0,0,0,0,3,0,1,0,1,3
1,157,5,4,20,0,1,0,0,0,2,0,0,1,1,0
0,36,4,3,20,1,0,1,0,1,4,1,0,1,22,0
1,157,5,4,20,0,0,0,0,0,0,0,0,0,1,0
0,121,5,4,20,0,0,0,0,1,2,0,0,0,1,0
1,157,5,4,20,0,0,0,0,0,2,0,1,0,1,0
0,37,5,4,20,0,0,0,0,1,3,0,0,1,1,0
0,147,5,4,20,0,0,0,0,1,2,0,0,0,1,0
0,25,5,4,20,0,0,0,0,1,2,0,0,0,1,0
0,80,3,1,20,1,0,1,0,1,0,0,1,0,3,0
1,157,5,4,20,0,0,0,0,0,2,0,1,0,1,0
1,157,5,4,20,0,0,0,0,1,3,0,1,1,0,5
1,157,5,4,20,1,0,0,0,1,0,0,1,1,0,0
0,82,3,1,20,0,0,0,0,1,2,0,0,1,0,5
0,11,5,4,20,0,0,0,0,0,2,0,0,0,0,0
0,109,5,4,2,1,0,1,0,0,2,0,1,1,16,0
0,132,4,3,20,1,0,0,0,1,3,0,0,0,3,2
1,157,5,4,20,1,0,0,0,1,4,1,0,1,22,5
0,19,5,4,20,0,0,0,0,0,4,1,1,0,0,0
0,77,0,5,20,1,0,0,0,0,3,0,0,1,0,0
0,135,5,4,20,1,0,0,0,1,4,1,0,1,0,3
0,19,5,4,20,0,0,0,0,1,4,1,0,0,0,0
1,157,5,4,20,1,0,0,0,0,3,0,0,0,6,3
0,143,5,4,20,0,0,0,0,1,0,0,0,0,0,0
0,152,5,4,20,0,0,0,0,0,3,0,0,0,0,0
0,14,5,4,20,1,0,0,0,0,3,0,0,1,3,0
1,157,5,4,20,1,0,1,0,1,3,0,0,0,20,2
1,157,5,4,20,1,0,1,0,1,4,1,0,0,3,1
0,46,5,4,20,1,0,0,0,0,3,0,0,1,0,3
1,157,5,4,20,0,0,0,0,1,3,0,0,0,0,5
0,8,5,4,20,0,0,0,0,1,0,0,0,0,0,5
0,148,5,4,20,0,1,0,0,0,4,1,0,1,9,0
1,157,5,4,20,0,0,0,0,1,3,0,0,0,0,5
1,157,0,5,20,1,0,0,0,1,0,0,0,0,5,0
1,157,5,4,20,0,0,0,0,1,0,0,0,0,0,0
0,38,5,4,20,0,0,0,0,0,2,0,0,0,16,2
1,157,5,4,20,0,0,0,0,1,4,1,0,0,0,0
1,157,3,1,20,1,0,0,0,0,3,0,1,1,0,3
1,157,5,4,20,1,0,0,0,1,0,0,0,1,0,5
0,16,0,5,20,1,0,0,0,1,3,0,0,0,12,1
1,157,5,4,20,1,0,0,0,1,0,0,0,1,13,3
1,157,5,4,20,0,0,0,0,1,0,0,0,1,0,0
0,139,5,4,20,0,0,0,0,0,0,0,0,0,0,0
0,114,5,4,20,1,0,0,0,1,0,0,1,1,13,1
0,143,0,5,20,0,0,0,0,1,0,0,0,0,0,0
0,64,5,4,20,0,0,0,0,0,3,0,0,0,0,0
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,1,2,20,1,0,0,0,0,3,0,1,1,0,1
1,157,1,2,20,1,0,0,0,0,3,0,1,1,0,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,1,2,20,1,0,0,0,0,3,0,1,1,0,1
1,157,1,2,20,1,0,0,0,0,3,0,1,1,0,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,1,2,20,1,0,0,0,0,3,0,1,1,0,1
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,5,4,20,1,0,0,0,0,3,0,1,0,22,1
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,1,2,20,1,0,0,0,0,3,0,1,1,0,1
1,157,1,2,20,1,0,0,0,0,3,0,1,1,0,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,1,2,20,1,0,0,0,0,3,0,1,1,0,5
1,157,1,2,20,1,0,0,0,0,3,0,1,1,0,1
1,157,5,4,20,1,0,0,0,0,3,0,1,0,12,4
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,1,2,20,1,0,0,0,0,3,0,1,1,0,1
0,37,2,0,20,1,0,0,0,1,3,0,1,1,0,0
0,143,5,4,20,0,0,0,0,0,0,0,0,0,0,0
0,41,5,4,20,1,0,0,0,1,4,1,0,1,16,0
0,107,5,4,20,0,0,0,0,0,2,0,0,0,23,2
0,33,5,4,20,0,0,0,0,1,3,0,0,0,0,0
0,36,5,4,20,0,0,0,0,0,3,0,0,0,17,0
0,31,1,2,20,1,0,0,0,1,4,1,0,0,12,0
0,82,5,4,20,1,0,1,0,1,4,1,0,1,22,2
0,76,5,4,20,1,0,1,0,0,3,0,1,0,17,0
0,14,5,4,20,0,0,0,0,1,0,0,0,0,23,6
1,157,5,4,20,1,0,1,0,0,2,0,0,0,23,6
0,148,5,4,20,0,0,0,0,1,3,0,0,1,23,4
1,157,0,5,20,1,0,1,0,0,2,0,0,1,23,6
0,143,0,5,20,0,0,0,0,0,2,0,0,1,23,6
1,157,5,4,20,0,0,0,0,1,0,0,0,0,20,3
1,157,5,4,20,0,0,0,0,1,0,0,0,0,23,6
1,157,5,4,20,0,0,0,0,1,0,0,0,0,23,2
0,54,5,4,20,1,0,1,0,0,3,0,1,0,19,1
1,157,5,4,20,1,0,0,0,1,4,1,0,1,23,6
1,157,5,4,20,0,0,0,0,0,2,0,0,0,23,2
0,69,5,4,20,1,0,1,0,1,3,0,1,1,23,2
0,134,5,4,20,0,0,0,0,1,0,0,0,0,23,2
0,119,5,4,20,0,0,0,0,1,4,1,0,0,23,6
1,157,5,4,20,0,0,0,0,0,4,1,0,0,23,6
0,37,4,3,20,1,0,1,0,1,3,0,1,1,0,4
0,69,5,4,20,0,0,0,0,1,0,0,0,1,23,2
1,157,0,5,20,0,0,0,0,1,0,0,0,0,23,6
